ecephys_unit_id,cortical_depth,cortical_layer
951085888,0.7456194162368774,6
951085893,0.7456194162368774,6
951085898,0.7456194162368774,6
951085903,0.7336301207542419,5
951085914,0.7336301207542419,5
951085917,0.7336301207542419,5
951085923,0.7194900512695312,5
951085927,0.7194900512695312,5
951085933,0.6935920715332031,5
951085943,0.6935920715332031,5
951085938,0.7076313495635986,5
951085949,0.6800805330276489,5
951085952,0.6800805330276489,5
951085972,0.6407321691513062,5
951085967,0.6545586585998535,5
951085978,0.6407321691513062,5
951085981,0.6407321691513062,5
951085987,0.6407321691513062,5
951085992,0.5888174772262573,5
951086019,0.5888174772262573,5
951086004,0.6024346947669983,5
951086014,0.6024346947669983,5
951086026,0.5888174772262573,5
951086033,0.5623475313186646,5
951086039,0.5623475313186646,5
951086049,0.5623475313186646,5
951086054,0.5623475313186646,5
951086059,0.5623475313186646,5
951086077,0.5512242317199707,5
951086083,0.5512242317199707,5
951086087,0.5267827510833739,5
951086102,0.5267827510833739,5
951086110,0.5267827510833739,5
951086115,0.5267827510833739,5
951086091,0.5378085970878601,5
951086095,0.5378085970878601,5
951086106,0.5378085970878601,5
951086128,0.5117969512939453,5
951086142,0.5008823871612549,5
951086147,0.4876587390899658,5
951086152,0.4876587390899658,5
951086157,0.4744697213172913,5
951086161,0.4744697213172913,5
951086642,0.4744697213172913,5
951086165,0.4636920690536499,5
951086169,0.4636920690536499,5
951086174,0.4636920690536499,5
951086179,0.4636920690536499,5
951086648,0.4636920690536499,5
951086184,0.4513609409332275,5
951086190,0.4383195042610169,4
951086194,0.4383195042610169,4
951086197,0.4383195042610169,4
951086202,0.4383195042610169,4
951086654,0.4383195042610169,4
951086211,0.4253109097480774,4
951086216,0.4253109097480774,4
951086234,0.4026132225990296,4
951086241,0.4026132225990296,4
951086244,0.3897445201873779,4
951086265,0.3897445201873779,4
951086268,0.3769073486328125,4
951086273,0.3769073486328125,4
951086276,0.3664795160293579,4
951086295,0.3522314429283142,2
951086300,0.3522314429283142,2
951086661,0.3522314429283142,2
951086304,0.3292180895805359,2
951086314,0.3189476728439331,2
951086320,0.3189476728439331,2
951086324,0.3189476728439331,2
951086330,0.3189476728439331,2
951086362,0.3189476728439331,2
951086669,0.3189476728439331,2
951086340,0.3063437342643738,2
951086345,0.3063437342643738,2
951086349,0.3063437342643738,2
951086357,0.30491280555725103,2
951086372,0.2720872759819031,2
951086391,0.2720872759819031,2
951086380,0.2596386671066284,2
951086385,0.2596386671066284,2
951086405,0.25825965404510504,2
951086418,0.2358540296554565,2
951086426,0.2358540296554565,2
951086433,0.2358540296554565,2
951086716,0.2358540296554565,2
951086448,0.22587507963180545,2
951086456,0.22587507963180545,2
951086507,0.22587507963180545,2
951086674,0.22587507963180545,2
951086709,0.22587507963180545,2
951086476,0.22352087497711184,2
951086483,0.20000207424163816,2
951086490,0.20000207424163816,2
951086683,0.20000207424163816,2
951086513,0.19013839960098267,2
951086519,0.19013839960098267,2
951086689,0.19013839960098267,2
951086527,0.17795997858047485,2
951086543,0.17795997858047485,2
951086547,0.17795997858047485,2
951086696,0.17795997858047485,2
951086534,0.17795997858047485,2
951086562,0.1681613326072693,2
951086570,0.1681613326072693,2
951086583,0.1681613326072693,2
951086589,0.1547876000404358,2
951086614,0.0,0
951086749,0.0,0
951086779,0.0,0
951086789,0.0,0
951086804,0.0,0
951086811,0.0,0
951086817,0.0,0
951086824,0.0,0
951086831,0.0,0
951086838,0.0,0
951086845,0.0,0
951086851,0.0,0
951086859,0.0,0
951086863,0.0,0
951086872,0.0,0
951086878,0.0,0
951086885,0.0,0
951086891,0.0,0
951086898,0.0,0
951086908,0.0,0
951086914,0.0,0
951086918,0.0,0
951086924,0.0,0
951086928,0.0,0
951086939,0.0,0
951086945,0.0,0
951086950,0.0,0
951086955,0.0,0
951086959,0.0,0
951086964,0.0,0
951086968,0.0,0
951086973,0.0,0
951086979,0.0,0
951086990,0.0,0
951087005,0.0,0
951087039,0.0,0
951087019,0.0,0
951087025,0.0,0
951087020,0.0,1
951087029,0.0,1
951087105,0.0,1
951087045,0.0,0
951087051,0.0,0
951088512,0.0,0
951087058,0.0,0
951087084,0.0,0
951087064,0.0,0
951087072,0.0,0
951087078,0.0,0
951087089,0.0,0
951087095,0.0,0
951087103,0.0,0
951087096,0.0,1
951088798,0.0,1
951088806,0.0,1
951088904,0.0,1
951087203,0.0,1
951087211,0.0,1
951087217,0.0,1
951087113,0.0,0
951087126,0.0,0
951087120,0.0,1
951087129,0.0,1
951087137,0.0,1
951087134,0.0,0
951087139,0.0,0
951087161,0.0,0
951087165,0.0,0
951088689,0.0,0
951087171,0.0,1
951087196,0.0,1
951087199,0.0,0
951087262,0.0,1
951087250,0.0,1
951087237,0.0,1
951087261,0.0,1
951087270,0.0,1
951087276,0.0,1
951087291,0.0,1
951088824,0.0,1
951088885,0.0,1
951087301,0.0,1
951087282,0.0,1
951088831,0.0,1
951087296,0.0,1
951087304,0.0,1
951087312,0.0,1
951087321,0.0,1
951087330,0.0,1
951087335,0.0,1
951087341,0.0,1
951087348,0.0,1
951087358,0.0,1
951087432,0.0,1
951087306,0.0,1
951087320,0.0,1
951087344,0.0,1
951087362,0.0,1
951088699,0.0,1
951087365,0.0,1
951087374,0.0,1
951087381,0.0,1
951087393,0.0,1
951087400,0.0,1
951087407,0.0,1
951088819,0.0,1
951087373,0.0,1
951087379,0.0,1
951087385,0.0,1
951087396,0.0,1
951087404,0.0,1
951088539,0.0,1
951087459,0.0,0
951087464,0.0,0
951087538,0.0,0
951087390,0.0,1
951087409,0.0,1
951087416,0.0,1
951087455,0.0,1
951087423,0.0,1
951087428,0.0,1
951087435,0.0,1
951087441,0.0,1
951087439,0.0,0
951087447,0.0,0
951087448,0.0,1
951087467,0.0,0
951087473,0.0,0
951087471,0.0,0
951087479,0.0,0
951087486,0.0,0
951087532,0.0,0
951087480,0.0,0
951087499,0.9950804710388184,6
951087508,0.9527027606964112,6
951087514,0.9527027606964112,6
951087521,0.9213387966156006,6
951087523,0.0,0
951087546,0.0,0
951087534,0.8638285994529724,6
951087540,0.8638285994529724,6
951087547,0.8298718333244324,6
951087553,0.8298718333244324,6
951087560,0.8298718333244324,6
951088547,0.8298718333244324,6
951087565,0.0,0
951087586,0.0,0
951087567,0.8412587642669678,6
951087573,0.0,0
951087574,0.781352162361145,6
951087581,0.8044214248657227,6
951087588,0.7465241551399231,6
951087608,0.7465241551399231,6
951087595,0.7697676420211792,6
951087601,0.7581565976142883,6
951087610,0.0,0
951087616,0.734874963760376,5
951087623,0.734874963760376,5
951087631,0.734874963760376,5
951087630,0.0,0
951087636,0.0,0
951087637,0.7093052864074707,5
951087644,0.7093052864074707,5
951087642,0.0,0
951087651,0.6976674795150757,5
951088638,0.6976674795150757,5
951087660,0.6627723574638367,5
951088559,0.6627723574638367,5
951087666,0.6511582136154175,5
951087699,0.6511582136154175,5
951087706,0.6511582136154175,5
951087782,0.6511582136154175,5
951088566,0.6511582136154175,5
951088646,0.6511582136154175,5
951087673,0.6511582136154175,5
951087679,0.6511582136154175,5
951087687,0.6511582136154175,5
951087693,0.6511582136154175,5
951087707,0.9117364883422852,6
951087719,0.9117364883422852,6
951088893,0.9117364883422852,6
951087714,0.6395580172538757,5
951087720,0.6164112091064453,5
951087728,0.6164112091064453,5
951087733,0.6164112091064453,5
951087741,0.6164112091064453,5
951087747,0.6164112091064453,5
951087755,0.6164112091064453,5
951087751,0.8651565313339233,6
951087759,0.8651565313339233,6
951087766,0.8651565313339233,6
951087770,0.6048698425292969,5
951087776,0.6048698425292969,5
951087777,0.8518404960632324,6
951087786,0.8518404960632324,6
951087791,0.5571490526199341,5
951087798,0.5571490526199341,5
951087806,0.5571490526199341,5
951087812,0.5571490526199341,5
951087792,0.7927953004837036,6
951087817,0.7927953004837036,6
951087824,0.7927953004837036,6
951087797,0.8055452108383179,6
951087804,0.8055452108383179,6
951087811,0.8055452108383179,6
951087819,0.5457800626754761,5
951087827,0.5457800626754761,5
951087829,0.7766939997673035,6
951087837,0.7766939997673035,6
951087834,0.5344444513320923,5
951087840,0.5344444513320923,5
951088581,0.5344444513320923,5
951088018,0.5834226608276367,5
951087855,0.7766939997673035,6
951087861,0.5344444513320923,5
951087869,0.5344444513320923,5
951087864,0.7623969316482544,6
951087872,0.7623969316482544,6
951087880,0.7623969316482544,6
951087910,0.7623969316482544,6
951087917,0.7623969316482544,6
951087876,0.5231440067291261,5
951087882,0.5231440067291261,5
951087893,0.5231440067291261,5
951087898,0.5231440067291261,5
951087952,0.4766331315040589,5
951087959,0.4766331315040589,5
951088001,0.4766331315040589,5
951087905,0.5118800401687622,5
951087909,0.5006537437438965,5
951087916,0.5006537437438965,5
951087923,0.5006537437438965,5
951088574,0.5006537437438965,5
951087928,0.4894664287567138,5
951087935,0.4894664287567138,5
951087941,0.4894664287567138,5
951087946,0.4894664287567138,5
951087942,0.7082663774490356,5
951087949,0.7082663774490356,5
951087956,0.69451904296875,5
951087964,0.6061447262763977,5
951087971,0.5947558879852295,5
951087977,0.5947558879852295,5
951087986,0.5947558879852295,5
951087976,0.4544995427131653,5
951087982,0.4544995427131653,5
951087988,0.44349467754364014,5
951087994,0.44349467754364014,5
951087999,0.5834226608276367,5
951088008,0.4325319528579712,5
951088016,0.4325319528579712,5
951088026,0.5593290328979492,5
951088036,0.5593290328979492,5
951088044,0.5593290328979492,5
951088054,0.5593290328979492,5
951088032,0.42161202430725103,5
951088038,0.3999026417732239,5
951088070,0.3999026417732239,5
951088078,0.3999026417732239,5
951088086,0.3999026417732239,5
951088047,0.4107354283332825,5
951088055,0.4107354283332825,5
951088061,0.4107354283332825,5
951088588,0.4107354283332825,5
951088063,0.5481750965118408,5
951088072,0.5481750965118408,5
951088079,0.5481750965118408,5
951088087,0.5025232434272766,5
951088102,0.5025232434272766,5
951088095,0.3767827153205872,4
951088103,0.3767827153205872,4
951088112,0.35544753074646,4
951088120,0.35544753074646,4
951088122,0.4900969862937927,5
951088145,0.4900969862937927,5
951088135,0.3448463678359985,4
951088142,0.3448463678359985,4
951088151,0.3342897295951843,4
951088158,0.3342897295951843,4
951088155,0.4792588949203491,5
951088168,0.3237779140472412,4
951088174,0.3237779140472412,4
951088182,0.3237779140472412,4
951088191,0.3237779140472412,4
951088171,0.4577060341835022,4
951088178,0.4455127120018005,4
951088185,0.4136444926261902,4
951088252,0.4136444926261902,4
951088194,0.43485283851623535,4
951088201,0.43485283851623535,4
951088198,0.3028886914253235,2
951088211,0.29251164197921753,2
951088219,0.29251164197921753,2
951088258,0.29251164197921753,2
951088208,0.4016645550727844,4
951088214,0.391166627407074,4
951088220,0.391166627407074,4
951088228,0.391166627407074,4
951088235,0.391166627407074,4
951088242,0.391166627407074,4
951088226,0.2821794152259827,2
951088232,0.2821794152259827,2
951088241,0.2821794152259827,2
951088268,0.2821794152259827,2
951088597,0.2821794152259827,2
951088708,0.2821794152259827,2
951088250,0.2718923091888428,2
951088261,0.3835104107856751,4
951088269,0.3612653613090515,2
951088277,0.3612653613090515,2
951088336,0.3612653613090515,2
951088275,0.2600775361061096,2
951088285,0.2600775361061096,2
951088294,0.2600775361061096,2
951088295,0.3509017825126648,2
951088304,0.3509017825126648,2
951088303,0.24987947940826416,2
951088311,0.24987947940826416,2
951088319,0.2397255301475525,2
951088327,0.2397255301475525,2
951088335,0.2397255301475525,2
951088343,0.2397255301475525,2
951088351,0.2397255301475525,2
951088345,0.3124468922615051,2
951088352,0.3124468922615051,2
951088360,0.3124468922615051,2
951088368,0.3124468922615051,2
951088377,0.3124468922615051,2
951088375,0.2397255301475525,2
951088384,0.21954995393753046,2
951088391,0.21954995393753046,2
951088603,0.21954995393753046,2
951088385,0.2730690240859985,2
951088418,0.2730690240859985,2
951088392,0.2629637718200684,2
951088402,0.2629637718200684,2
951088416,0.2095283269882202,2
951088407,0.1995508074760437,2
951088424,0.1896175742149353,2
951088433,0.1896175742149353,2
951088723,0.1896175742149353,2
951088427,0.21416395902633667,2
951088476,0.21416395902633667,2
951088845,0.21416395902633667,2
951088440,0.1797286868095398,2
951088448,0.1797286868095398,2
951088456,0.1797286868095398,2
951088487,0.1797286868095398,2
951088612,0.1797286868095398,2
951088655,0.1797286868095398,2
951088677,0.1797286868095398,2
951088442,0.20671916007995605,2
951088450,0.20671916007995605,2
951088854,0.20671916007995605,2
951088466,0.16988444328308105,2
951088475,0.16988444328308105,2
951088480,0.16988444328308105,2
951088494,0.16988444328308105,2
951088620,0.16988444328308105,2
951088665,0.16988444328308105,2
951088488,0.16963303089141846,2
951088520,0.0,0
951088532,0.0,1
951088664,0.0,0
951088679,0.0,0
951088690,0.0,0
951088721,0.0,0
951088734,0.0,0
951088747,0.0,0
951088756,0.0,0
951088766,0.0,0
951094167,0.0,0
951094681,0.0,0
951088777,0.0,0
951088862,0.0,0
951088791,0.0,1
951094197,0.0,0
951094694,0.0,0
951088823,0.0,0
951088835,0.0,0
951088844,0.0,0
951088856,0.0,0
951088867,0.0,0
951088876,0.0,0
951094184,0.0,0
951088875,0.0,0
951088886,0.0,0
951088896,0.0,0
951088906,0.0,0
951093602,0.0,0
951093612,0.0,0
951088891,0.0,0
951088901,0.0,0
951088912,0.0,1
951088914,0.0,0
951088960,0.0,0
951088915,0.0,0
951088925,0.0,0
951093187,0.0,0
951093195,0.0,0
951088934,0.0,0
951093179,0.0,0
951088939,0.0,0
951088948,0.0,0
951088957,0.0,0
951088952,0.0,0
951093799,0.0,0
951093806,0.0,0
951088967,0.0,0
951088975,0.0,0
951093202,0.0,0
951088968,0.0,0
951088977,0.0,0
951088986,0.0,0
951088993,0.0,0
951089005,0.0,0
951089019,0.0,0
951089026,0.0,0
951089001,0.0,0
951093817,0.0,0
951089004,0.0,0
951089035,0.0,0
951089055,0.0,0
951089012,0.0,0
951089028,0.0,0
951089020,0.0,0
951089034,0.0,0
951089037,0.0,0
951089046,0.0,0
951089058,0.0,0
951093828,0.0,0
951089042,0.0,0
951089050,0.0,0
951092346,0.0,0
951089057,0.0,0
951089064,0.0,0
951089081,0.0,0
951089066,0.0,0
951089071,0.0,0
951089083,0.0,0
951089075,0.0,0
951089084,0.0,0
951089093,0.0,0
951089102,0.0,0
951089110,0.0,0
951089095,0.0,0
951089097,0.0,0
951089103,0.0,0
951089108,0.0,0
951089117,0.0,0
951089127,0.0,0
951089135,0.0,0
951093210,0.0,0
951089118,0.0,0
951089121,0.0,0
951089128,0.0,0
951092357,0.0,0
951089130,0.0,0
951089155,0.0,0
951089133,0.0,0
951089143,0.0,0
951089142,0.0,0
951089164,0.0,0
951089184,0.0,0
951089144,0.0,0
951089150,0.0,0
951089159,0.0,0
951089179,0.0,0
951089151,0.0,0
951089166,0.0,0
951089165,0.0,0
951089232,0.0,0
951089241,0.0,0
951089250,0.0,0
951093218,0.0,0
951093233,0.0,0
951093240,0.0,0
951093250,0.0,0
951089171,0.0,0
951089174,0.0,0
951094214,0.0,0
951089187,0.0,0
951089214,0.0,0
951089193,0.0,0
951089203,0.0,0
951089212,0.0,0
951092364,0.0,0
951089194,0.0,0
951089205,0.0,0
951089222,0.0,0
951093224,0.0,0
951089195,0.0,0
951089220,0.0,0
951089233,0.0,0
951089231,0.0,0
951089242,0.0,0
951089245,0.0,0
951089254,0.0,0
951092373,0.0,0
951092381,0.0,0
951089253,0.0,0
951089270,0.0,0
951089258,0.0,0
951089269,0.0,0
951089278,0.0,0
951089264,0.0,0
951089272,0.0,0
951089280,0.0,0
951089290,0.0,0
951089300,0.0,0
951089309,0.0,0
951092390,0.0,0
951089297,0.0,0
951089312,0.0,0
951089287,0.0,0
951093260,0.0,0
951089296,0.0,0
951089306,0.0,0
951089325,0.0,0
951089336,0.0,0
951089347,0.0,0
951089360,0.0,0
951089373,0.0,0
951089397,0.0,0
951093278,0.0,0
951093625,0.0,0
951089314,0.0,0
951093270,0.0,0
951093619,0.0,0
951093743,0.0,0
951089319,0.0,0
951089329,0.0,0
951092400,0.0,0
951089326,0.0,0
951089339,0.0,0
951089338,0.0,0
951089358,0.0,0
951092412,0.0,0
951089367,0.0,0
951089395,0.0,0
951089405,0.0,0
951089439,0.0,0
951089375,0.0,0
951089386,0.0,0
951089387,0.0,0
951089422,0.0,0
951089434,0.0,0
951089517,0.0,0
951093288,0.0,0
951089392,0.0,0
951089410,0.0,0
951089412,0.0,0
951089413,0.0,0
951089423,0.0,0
951089430,0.0,0
951089429,0.0,0
951089443,0.0,0
951089445,0.0,0
951089453,0.0,0
951089450,0.0,0
951089464,0.0,0
951089459,0.0,0
951089473,0.0,0
951089461,0.0,0
951092433,0.0,0
951092447,0.0,0
951089470,0.0,0
951089625,0.0,0
951089636,0.0,0
951089647,0.0,0
951089479,0.0,0
951089487,0.0,0
951089505,0.0,0
951089488,0.0,0
951089511,0.0,0
951089497,0.0,0
951089527,0.0,0
951089536,0.0,0
951092461,0.0,0
951092474,0.0,0
951089513,0.0,0
951089519,0.0,0
951092422,0.0,0
951092486,0.0,0
951089528,0.0,0
951089542,0.0,0
951089559,0.0,0
951089571,0.0,0
951089589,0.0,0
951089538,0.0,0
951089554,0.0,0
951089563,0.0,0
951089570,0.0,0
951089576,0.0,0
951089592,0.0,0
951089614,0.0,0
951089586,0.0,0
951089595,0.0,0
951089603,0.0,0
951089613,0.0,0
951093297,0.0,0
951089639,0.0,0
951089793,0.0,0
951089660,0.0,0
951089689,0.0,0
951089700,0.0,0
951089709,0.0,0
951089715,0.0,0
951089664,0.0,0
951089669,0.0,0
951093306,0.0,0
951089703,0.0,0
951089682,0.0,0
951089704,0.0,0
951089735,0.0,0
951089694,0.0,0
951089714,0.0,0
951089723,0.0,0
951089732,0.0,0
951089746,0.0,0
951089737,0.0,0
951089738,0.0,0
951089756,0.0,0
951089760,0.0,0
951089780,0.0,0
951089789,0.0,0
951094230,0.0,0
951094709,0.0,0
951089790,0.0,0
951089801,0.0,0
951089802,0.0,0
951089805,0.0,0
951089820,0.0,0
951089925,0.0,0
951089825,0.0,0
951089835,0.0,0
951089967,0.0,0
951089881,0.0,0
951089891,0.0,0
951090104,0.0,0
951090111,0.0,0
951093398,0.0,0
951089915,0.0,0
951089924,0.0,0
951089957,0.0,0
951089964,0.0,0
951090067,0.0,0
951093374,0.0,0
951093845,0.0,0
951089931,0.0,0
951093315,0.0,0
951093323,0.0,0
951093634,0.0,0
951093643,0.0,0
951089932,0.0,0
951089939,0.0,0
951093331,0.0,0
951093652,0.0,0
951089941,0.0,0
951089954,0.0,0
951089970,0.0,0
951092504,0.0,0
951089972,0.0,0
951089980,0.0,0
951090009,0.0,0
951090218,0.0,0
951089982,0.0,1
951092513,0.0,1
951090011,0.0,0
951090023,0.0,0
951090031,0.0,0
951090038,0.0,0
951093340,0.0,0
951093348,0.0,0
951093357,0.0,0
951093661,0.0,0
951093671,0.0,0
951093680,0.0,0
951093752,0.0,0
951093894,0.0,0
951093908,0.0,0
951090026,0.0,0
951090046,0.0,0
951090053,0.0,0
951090059,0.0,0
951090074,0.0,0
951090081,0.0,0
951093365,0.0,0
951093383,0.0,0
951093837,0.0,0
951090064,0.0,0
951090082,0.0,0
951090086,0.0,0
951090093,0.0,0
951093388,0.0,0
951093690,0.0,0
951093761,0.0,0
951093780,0.0,0
951090103,0.0,1
951090112,0.0,0
951090120,0.0,0
951090123,0.0,1
951090125,0.0,0
951090145,0.0,0
951090151,0.0,0
951090196,0.0,0
951093854,0.0,0
951090140,0.0,0
951090158,0.0,0
951090133,0.0,1
951090143,0.0,1
951090172,0.0,0
951090207,0.0,0
951090182,0.0,1
951090214,0.0,0
951090222,0.0,1
951090231,0.0,0
951090247,0.0,0
951090272,0.0,0
951090281,0.0,0
951090304,0.0,1
951090343,0.0,1
951090362,0.0,1
951090377,0.0,0
951090511,0.0,0
951090553,0.0,0
951090561,0.0,0
951090579,0.0,0
951090586,0.0,0
951090441,0.0,1
951090442,0.0,1
951090459,0.0,0
951090465,0.0,1
951090466,0.0,1
951090712,0.0,0
951090723,0.0,0
951090792,0.0,0
951090583,0.0,1
951090642,0.0,1
951090653,0.0,1
951090505,0.0,1
951090515,0.0,1
951090528,0.0,1
951090510,0.0,1
951090518,0.0,0
951090536,0.0,0
951090524,0.0,1
951090526,0.0,0
951090684,0.0,0
951090537,0.0,1
951090551,0.0,1
951090540,0.0,1
951090544,0.0,0
951090563,0.0,1
951090564,0.0,1
951092520,0.0,1
951090603,0.0,1
951090622,0.0,1
951090609,0.0,1
951090615,0.0,0
951090652,0.0,0
951093406,0.0,0
951090626,0.0,1
951090632,0.0,1
951090707,0.0,1
951090719,0.0,1
951090728,0.0,1
951090745,0.0,1
951090882,0.0,1
951090634,0.0,0
951093415,0.0,0
951090643,0.0,0
951090703,0.0,0
951090815,0.0,0
951090651,0.0,1
951090717,0.0,1
951090660,0.0,0
951090668,0.0,0
951090676,0.0,0
951090694,0.0,0
951090675,0.0,1
951090679,0.0,1
951090693,0.0,1
951090688,0.0,1
951090696,0.0,1
951090785,0.0,1
951090795,0.0,1
951090855,0.0,1
951090729,0.0,1
951090746,0.0,1
951090773,0.0,1
951094256,0.0,1
951090751,0.0,0
951090766,0.0,0
951090774,0.0,0
951090783,0.0,0
951093425,0.0,0
951090856,0.0,1
951090874,0.0,1
951090888,0.0,1
951094268,0.0,1
951090799,0.0,0
951090804,0.0,1
951090819,0.0,1
951090832,0.0,1
951090845,0.0,1
951090816,0.0,0
951090841,0.0,0
951090848,0.0,0
951090857,0.0,0
951090823,0.0,0
951090833,0.0,0
951090911,0.0,0
951090919,0.0,0
951090927,0.0,0
951090864,0.0,0
951090962,0.0,0
951090881,0.0,0
951090890,0.0,0
951090893,0.0,0
951090916,0.0,0
951090928,0.0,0
951090941,0.0,0
951092532,0.0,0
951090901,0.0,0
951090906,0.0,1
951090924,0.0,1
951090993,0.0,0
951091003,0.0,0
951091013,0.0,0
951091021,0.0,0
951090943,0.0,0
951090951,0.0,0
951090960,0.0,0
951090969,0.0,0
951090976,0.0,0
951090966,0.0,1
951090982,0.0,1
951090998,0.0,1
951091012,0.0,1
951094283,0.0,1
951090981,0.0,0
951090991,0.0,0
951091001,0.0,0
951091010,0.0,0
951091025,0.0,1
951091032,0.0,0
951091046,0.0,0
951091034,0.0,0
951091039,0.0,0
951091061,0.0,0
951091070,0.0,0
951091078,0.0,0
951091084,0.0,0
951091092,0.0,0
951091103,0.0,0
951091055,0.0,1
951091068,0.0,1
951091083,0.0,1
951091076,0.8860006332397461,6
951091085,0.8860006332397461,6
951091096,0.8860006332397461,6
951091095,0.0,1
951091109,0.0,1
951091122,0.0,1
951094300,0.0,1
951091105,0.8733810782432556,6
951091112,0.0,0
951091131,0.0,0
951091116,0.8588055372238159,6
951091142,0.0,0
951091150,0.0,0
951091160,0.0,0
951091147,0.8339004516601562,6
951091149,0.0,1
951091159,0.7727717161178589,6
951091170,0.7727717161178589,6
951091162,0.0,1
951091175,0.0,1
951094314,0.0,1
951091178,0.0,0
951091187,0.0,0
951091188,0.0,1
951091382,0.0,1
951094325,0.0,1
951094342,0.0,1
951094355,0.0,1
951091193,0.7607355117797852,6
951091202,0.0,0
951091211,0.0,0
951091212,0.7487590312957764,5
951091218,0.0,0
951091220,0.0,0
951091287,0.0,0
951091237,0.0,0
951091245,0.0,0
951091254,0.0,0
951091233,0.7368406653404236,5
951091244,0.7229312062263489,5
951091252,0.7229312062263489,5
951091294,0.7229312062263489,5
951091259,0.7111219167709351,5
951091282,0.7111219167709351,5
951092544,0.7111219167709351,5
951092554,0.7111219167709351,5
951091269,0.6993663311004639,5
951091303,0.6993663311004639,5
951091304,0.0,0
951091319,0.0,0
951091335,0.0,0
951091353,0.0,0
951091369,0.0,0
951091397,0.0,0
951091412,0.0,0
951091431,0.0,0
951091314,0.6644071936607361,5
951091324,0.6644071936607361,5
951091321,0.9480987787246704,6
951091330,0.9480987787246704,6
951091355,0.9480987787246704,6
951091334,0.6876629590988159,5
951091344,0.6528521776199341,5
951091352,0.6298816800117493,5
951091360,0.6298816800117493,5
951091368,0.6298816800117493,5
951091363,0.92735356092453,6
951091372,0.92735356092453,6
951091381,0.92735356092453,6
951091392,0.92735356092453,6
951091400,0.92735356092453,6
951091407,0.92735356092453,6
951091389,0.5943930149078369,5
951091399,0.5943930149078369,5
951091409,0.5943930149078369,5
951092565,0.5943930149078369,5
951091425,0.91514790058136,6
951091418,0.5363438129425049,5
951091604,0.5363438129425049,5
951091430,0.5831105709075928,5
951091442,0.5831105709075928,5
951091451,0.5831105709075928,5
951091434,0.8836072087287903,6
951091443,0.8711046576499939,6
951091493,0.8711046576499939,6
951091503,0.8711046576499939,6
951091512,0.8711046576499939,6
951091444,0.0,0
951091460,0.0,0
951091475,0.0,0
951091492,0.0,0
951091509,0.0,0
951091522,0.0,0
951094371,0.0,0
951091452,0.8817034363746643,6
951091461,0.8817034363746643,6
951091471,0.8817034363746643,6
951091464,0.5718692541122437,5
951091472,0.5718692541122437,5
951091481,0.5586178302764893,5
951091490,0.5586178302764893,5
951091502,0.5586178302764893,5
951091515,0.5586178302764893,5
951091482,0.8371562957763672,6
951091521,0.8371562957763672,6
951091548,0.8371562957763672,6
951091559,0.8371562957763672,6
951091568,0.8371562957763672,6
951091530,0.8498508334159851,6
951091541,0.8498508334159851,6
951091536,0.0,0
951091549,0.0,0
951091563,0.0,0
951091578,0.0,0
951091551,0.5252649784088135,5
951091562,0.5142238736152649,5
951091574,0.5032200217247009,5
951091585,0.5032200217247009,5
951091597,0.5032200217247009,5
951091577,0.8264672160148621,6
951091588,0.8264672160148621,6
951091596,0.8264672160148621,6
951091592,0.0,0
951091709,0.0,0
951091730,0.0,0
951091758,0.0,0
951091607,0.0,0
951091623,0.0,0
951091643,0.0,0
951091655,0.0,0
951091671,0.0,0
951091689,0.0,0
951091611,0.492252767086029,5
951091620,0.492252767086029,5
951091632,0.492252767086029,5
951091668,0.492252767086029,5
951091614,0.8029143810272217,6
951091622,0.7814520597457886,6
951091675,0.7814520597457886,6
951091707,0.7814520597457886,6
951091630,0.7921831607818604,6
951091638,0.7921831607818604,6
951091645,0.7921831607818604,6
951091657,0.7814520597457886,6
951091666,0.7814520597457886,6
951091701,0.4813215732574463,5
951091681,0.4704259037971497,5
951091691,0.4704259037971497,5
951091685,0.7469769120216371,6
951091692,0.7469769120216371,6
951091715,0.7362472414970398,5
951091726,0.7362472414970398,5
951091738,0.7362472414970398,5
951093885,0.7362472414970398,5
951091710,0.4595652222633362,5
951091720,0.4595652222633362,5
951091727,0.4595652222633362,5
951091737,0.4487391114234924,5
951091745,0.4487391114234924,5
951091755,0.43593478202819824,5
951091764,0.4037763476371765,4
951091775,0.4037763476371765,4
951091796,0.4037763476371765,4
951091770,0.0,0
951091785,0.0,0
951091800,0.0,0
951091771,0.7231461405754089,5
951091780,0.7231461405754089,5
951091819,0.3706941604614258,4
951092750,0.3706941604614258,4
951092835,0.3706941604614258,4
951092851,0.3706941604614258,4
951093445,0.7124234437942505,5
951091799,0.6646612286567688,5
951091816,0.6646612286567688,5
951091825,0.6646612286567688,5
951091808,0.699256181716919,5
951091809,0.3391306400299072,2
951091828,0.3058724403381348,2
951091838,0.3058724403381348,2
951091847,0.3058724403381348,2
951091855,0.3058724403381348,2
951092610,0.3058724403381348,2
951092728,0.3058724403381348,2
951091832,0.6540146470069885,5
951091840,0.6540146470069885,5
951091848,0.6540146470069885,5
951093453,0.6540146470069885,5
951091833,0.0,0
951091853,0.0,0
951091890,0.0,0
951091914,0.0,0
951091929,0.0,0
951094387,0.0,0
951091859,0.6433950662612915,5
951091866,0.6433950662612915,5
951091873,0.29550254344940186,2
951091883,0.29550254344940186,2
951091906,0.29550254344940186,2
951092692,0.29550254344940186,2
951092715,0.29550254344940186,2
